14.65000	129.59000
69.47283	129.59000
69.47283	114.86778
40.00000	114.86778
40.00000	100.14556
69.47283	100.14556
69.47283	85.42333
40.00000	85.42333
40.00000	70.70111
69.47283	70.70111
69.47283	55.97889
40.00000	55.97889
40.00000	41.25667
69.47283	41.25667
69.47283	26.53444
40.00000	26.53444
40.00000	11.81222
69.47283	11.81222
69.47283	-2.91000
14.65000	-2.91000
